sentence,tags
"Direktur Multi Prima Sejahtera Tbk , Hery Soegiarto dalam laporan -nya kepada Bursa Efek Surabaya BES di Jakarta , Rabu , mengatakan transaksi tersebut dilaksanakan pada 24 Agustus lalu dan perseroan telah menerima dana hasil penjualan saham tersebut .",NNP NNP NNP NNP NNP Z NNP NNP IN NN PRP IN NNP NNP NNP NNP IN NNP Z NNP Z VB NN PR VB IN CD NNP CC CC NN MD VB NN NN NN NN PR Z
"Ia mengatakan , dengan spread yang cukup besar itu mendorong pelaku asing cenderung menempatkan dana -nya di pasar domestik seperti Surat Utang Negara SUN , Obligasi Ritel Indonesia ORI dan IPO initial public offering .",PRP VB Z IN FW SC RB JJ PR VB NN JJ JJ VB NN PRP IN NN JJ IN NNP NNP NNP NNP Z NNP NNP NNP NNP CC FW FW FW FW Z
"Penandatanganan kerja-sama fasilitas kredit itu dilaksanakan antara Direktur Utama PT Bank Mandiri , Agus Martowardoyo dan Direktur Utama PT PKG Arifin Tasrif di Jakarta , Rabu .",NN NN NN NN PR VB IN NNP NNP NNP NNP NNP Z NNP NNP CC NNP NNP NNP NNP NNP NNP IN NNP Z NNP Z
"Kindi menerima 42 mayat , termasuk jasad 10 anak yang berusia antara lima dan 10 tahun , dan merawat 83 pasien yang mengalami luka-luka serius , kata petugas medis .",NNP VB CD NN Z VB NN CD NN SC VB IN CD CC CD NN Z CC VB CD NN SC VB NN JJ Z VB NN JJ Z
"Pemberontak anti - Moskow yang terkait dengan kawasan separatis Chechnya Rusia meningkatkan serangan bom terhadap warga sipil di Rusia , namun tidak ada serangan besar di luar wilayah Kaukasus Utara itu selama lebih dari dua tahun .",NN JJ Z NNP SC VB IN NN NN NNP NNP VB NN NN IN NN JJ IN NNP Z CC NEG VB NN JJ IN NN NN NNP NNP PR IN RB IN CD NN Z
"Mereka mengatakan bahwa para pengunjuk-rasa membakar ban dan menempatkan batu-batuan dan sejumlah benda lain -nya untuk menghalangi sejumlah jalan di Beirut tengah , wilayah utama Syiah dan pintu-masuk ke ibu-kota bagian selatan .",PRP VB SC DT NN VB NN CC VB NN CC CD NN JJ PRP SC VB CD NN IN NNP NNP Z NN JJ NNP CC NN IN NN NN NN Z
"Jusuf Kalla mengatakan , penerapan sistem Basel II harus memasukkan pula penyediaan kredit bagi para petani , nelayan dan UMKM yang selama ini menjadi salah-satu penopang perekonomian nasional bahkan ketika terjadi krisis-moneter pada 1997 .",NNP NNP VB Z NN NN NNP OD MD VB RB NN NN IN DT NN Z NN CC NN SC IN PR VB CD NN NN JJ RB SC VB JJ IN CD Z
Ini merupakan tantangan berat karena kenyataan -nya selama ini investasi asing yang masuk masih dalam bentuk investasi asing tidak langsung atau portofolio .,PR VB NN JJ SC NN PRP IN PR NN JJ SC VB MD IN NN NN JJ NEG RB CC NN Z
"Bulan depan kita sampaikan , kata -nya .",NN NN PRP VB Z VB PRP Z
"Pada Februari 2007 BI rate telah diturunkan 25 basis poin menjadi 9,25 dari bulan sebelum -nya 9,50 persen .",IN NNP CD NNP FW MD VB CD NND NND VB CD IN NN SC PRP CD CD Z
"Tahun lalu kata Sri Mulyani , industri logam minus 6,7 persen , namun tahun ini ini sudah positif 8,9 persen .",NN CC VB NNP NNP Z NN NN JJ CD CD Z CC NN PR PR MD JJ CD CD Z
"Meski saat ini investor asing masih bermain di pasar domestik , akibat selisih tingkat suku bunga rupiah terhadap dolar AS yang tinggi .",SC NN PR NN JJ MD VB IN NN JJ Z NN NN NN NN NN NN IN NN NNP SC JJ Z
"Dia mengatakan , kontrak proyek baru dengan Pertamina tersebut dilakukan dengan porsi kerja-sama operasi joint operation antara Adhi dan Barata Indonesia masing-masing 75 persen dan 25 persen .",PRP VB Z NN NN JJ IN NNP PR VB IN NN NN NN FW FW IN NNP CC NNP NNP PRP CD CD CC CD CD Z
"Keuangan mikro berfungsi memberikan dukungan modal bagi pengusaha mikro microenterprises untuk meningkatkan usaha -nya , setelah itu usaha mereka akan berjalan lebih lancar dan lebih besar .",NN JJ VB VB NN NN IN NN JJ FW SC VB NN PRP Z SC PR NN PRP MD VB RB JJ CC RB JJ Z
"Diharapkan UU ini dapat berlaku efektif mulai 1 Januari 2009 , kata -nya .",VB NNP PR MD VB JJ VB CD NNP CD Z VB PRP Z
Masa pembangunan-ekonomi Orde Baru - pun akhirnya berakhir .,NN NN NNP NNP Z RP RB VB Z
Orang-orang mencari korban di reruntuhan bangunan dengan tangan-terbuka dan sekop .,NN VB NN IN NN NN SC JJ CC NN Z
"Sejak didirikan , BRI memiliki misi dalam pengembangan perekonomian rakyat yang-mana , pada saat ini dipertegas lagi dengan memfokuskan kepada bisnis usaha mikro dan menengah UMKM .",IN VB Z NNP VB NN IN NN NN NN SC Z IN NN PR VB RB SC VB IN NN NN JJ CC JJ NN Z
"Sementara itu , Menteri Pendidikan Tinggi Irak Abd Ziyab al-Ojeily selamat dalam usaha pembunuhan terhadap diri -nya ketika orang-orang bersenjata menyerang konvoi kendaraan -nya , menewaskan pengawal-pribadi -nya dan mencederai seorang lagi , kata seorang juru-bicara kementerian itu .",SC PR Z NNP NNP NNP NNP NNP NNP NNP JJ IN NN NN IN NN PRP SC NN VB VB NN NN PRP Z VB NN PRP CC VB NND RB Z VB NND NN NN PR Z
Satu stasiun-televisi Georgia menyatakan beberapa orang telah cedera .,CD NN NNP VB CD NN MD JJ Z
"Deputi Bidang Analisis dan Neraca Statistik BPS Slamet Sutomo di Jakarta , Rabu , mengatakan , pertumbuhan tersebut didorong oleh laju pertumbuhan ekspor yang mencapai 3,28 persen pada triwulan kedua dibanding triwulan pertama dan sebesar 9,79 persen untuk year on year .",NNP NNP NNP NNP NNP NNP NNP NNP NNP IN NNP Z NNP Z VB Z NN PR VB IN NN NN NN SC VB CD CD IN NN OD VB NN OD CC JJ CD CD IN FW FW FW Z
"Pemimpin partai kuat Fretilin , Fransisco Guterres , dan Fernando Lasama De Araujo , yang memimpin partai-oposisi Partai Demokrat , juga dipandang sebagai kandidat yang penting .",NN NN JJ NNP Z NNP NNP Z CC NNP NNP NNP NNP Z SC VB NN NNP NNP Z RB VB IN NN SC JJ Z
Penjualan obligasi berdenominasi dolar AS merupakan faktor yang mendorong rupiah menguat hingga melewati angka Rp 9.3 per dolar AS .,NN NN VB NN NNP VB NN SC VB NN VB SC VB NN SYM CD IN NN NNP Z
"Dua prajurit Amerika lain -nya juga cedera dalam serangan itu , sedangkan tentara lain -nya tewas dalam ledakan bom tepi jalan lain -nya pada hari yang sama di Baghdad barat-laut .",CD NN NNP JJ PRP RB JJ IN NN PR Z CC NN JJ PRP VB IN NN NN NN NN JJ PRP IN NN SC JJ IN NNP NN Z
"Departemen Keuangan mencatat kepemilikan Surat Berharga Negara SBN domestik oleh asing hingga 27 Juni 2007 mencapai Rp 81,78 triliun atau naik 47,6 persen dibandingkan periode yang sama tahun lalu , yaitu Rp 55,40 triliun , namun turun 2 persen dari posisi Mei , Rp 83,48 triliun , demikian dikutip dari situs resmi Ditjen Perbendaharaan Depkeu , Selasa .",NNP NNP VB NN NNP NNP NNP NNP JJ IN JJ IN CD NNP CD VB SYM CD CD CC VB CD CD VB NN SC JJ NN CC Z SC SYM CD CD Z CC VB CD CD IN NN NNP Z SYM CD CD Z PR VB IN NN JJ NNP NNP NNP Z NNP Z
"Pada tahun lalu , ADB mengumumkan akan berupaya melipatgandakan investasi air mereka di Asia hingga mencapai 2 miliar dolar AS per tahun untuk memenuhi kebutuhan air di kawasan itu .",IN NN CC Z NNP VB MD VB VB NN NN PRP IN NNP SC VB CD CD NN NNP IN NN SC VB NN NN IN NN PR Z
"Pencadangan untuk kredit bermasalah sebesar 82,3 persen di akhir tahun 2006 , lebih rendah dari 111 persen di akhir 2004 , tetapi lebih tinggi dibandingkan rata-rata bank sekelas peer yang berkisar antara 60 - 70 persen .",NN IN NN VB JJ CD CD IN NN NN CD Z RB JJ IN CD CD IN NN CD Z CC RB JJ VB NN NN NN FW SC VB IN CD Z CD CD Z
Pendekatan keuangan mikro dalam generasi kedua membuka pemikiran bahwa pembiayaan pembangunan dapat dilakukan secara komersial menggunakan sumber dana dalam-negeri yaitu tabungan masyarakat .,NN NN JJ IN NN OD VB NN SC NN NN MD VB IN JJ VB NN NN JJ SC NN NN Z
"Doktrinisasi utang luar-negeri sebagai anggaran penerimaan pembangunan , menyebabkan negara tidak merasakan APBN telah mengalami pendarahan mulai tahun 1986 .",X NN NN IN NN NN NN Z VB NN NEG VB NN MD VB NN VB NN CD Z
"Kita punya inflasi year on year 3,58 persen .",PRP VB NN FW FW FW CD CD Z
Menkeu Sri Mulyani Indrawati membebaskan tarif akhir bea-masuk BM atas impor bahan-baku untuk pembuatan komponen kendaraan-bermotor oleh industri komponen kendaraan-bermotor .,NNP NNP NNP NNP VB NN NN NN NN IN NN NN IN NN NN NN IN NN NN NN Z
"Ia mengatakan , Yaman menganggap Syeikh Syarif sebagai seorang tokoh moderat di antara para pemimpin gerakan Islam Somalia .",PRP VB Z NNP VB NNP NNP IN NND NN JJ IN IN DT NN NN NNP NNP Z
"Pasukan AS di Irak telah menangkap sejumlah orang Iran , termasuk lima pria yang ditahan di kota Arbil , Irak utara , dan yang dikatakan oleh Washington memiliki hubungan dengan Pengawal Revolusi Iran serta membantu kelompok garis-keras Irak .",NN NNP IN NNP MD VB CD NN NNP Z VB CD NN SC VB IN NNP NNP Z NNP NNP Z CC SC VB IN NNP VB NN IN NNP NNP NNP CC VB NN NN NNP Z
"Baik gerakan Hamas yang memerintah Palestina maupun Fatah yang dahulu dominan melakukan pawai-pawai besar di Gaza dan wilayah pendudukan Tepi Barat dalam beberapa hari terakhir ini , dalam upaya mendorong dukungan publik dan memproyeksikan kekuatan di tengah meningkat -nya kekerasan internal .",CC NN NNP SC VB NNP CC NNP SC NN JJ VB NN JJ IN NNP CC NN NN NNP NNP IN CD NN OD PR Z IN NN VB NN NN CC VB NN IN NN VB PRP NN JJ Z
"Menurut Thomas , angka tersebut diperoleh dari produksi pakan ternak sebanyak 2 juta ton , Day Old Chick DOC 480 juta ekor dan processing chicken 28 ribu ton .",IN NNP Z NN PR VB IN NN NN NN CD CD CD NND Z FW FW FW FW CD CD NND CC FW FW CD CD NND Z
Kami mempunyai perbatasan sepanjang 350 km dengan Irak .,PRP VB NN IN CD NND IN NNP Z
"Menurut Paskah , pemerintah baru akan menentukan penambahan defisit dan komposisi pembiayaan -nya dalam APBN - Perubahan .",IN NNP Z NN MD MD VB NN NN CC NN NN PRP IN NN Z NN Z
Tapi anggaran - red masih aman lah sampai sekarang ini karena pengeluaran -nya masih kecil .,CC NN Z NN MD JJ RP IN NN PR SC NN PRP MD JJ Z
"Di APBNP 2008 , harga minyak yang dilindungi dengan cadangan risiko fiskal adalah hingga 100 dolar AS .",IN NN CD Z NN NN SC VB IN NN NN JJ VB IN CD NN NNP Z
"Dengan tambahan produksi beras 2 juta ton kita harapkan kita dapat swasembada beras , asal tidak ada kegagalan panen , kata Sugiharto .",IN NN NN NN CD CD NND PRP VB PRP VB NN NN Z SC NEG VB NN NN Z VB NNP Z
"Pemberdayaan LKM harus mencakup dua aspek , yaitu aspek regulasi dan penguatan kelembagaan .",NN NN MD VB CD NN Z SC NN NN CC NN NN Z
"Ketika ditanya mengenai pembatasan dana perbankan pada Sertifikat Bank Indonesia SBI , ia mengatakan hal tersebut tidak terlalu penting untuk dibahas .",SC VB IN NN NN NN IN NNP NNP NNP NNP Z PRP VB NN PR NEG RB JJ SC VB Z
Sebab belum pernah privatisasi dilaksanakan sebanyak 37 BUMN sekaligus dalam setahun .,SC NEG MD NN VB CD CD NN RB IN NN Z
"Kami bertekad untuk menuntaskan semua klausul yang masih tersisa , sehingga dengan selesai -nya seluruh chapter kerja-sama ini , bisa segera ditandatangani oleh kedua kepala pemerintahan , kata mantan Dubes RI untuk Jepang kepada ANTARA .",PRP VB SC VB CD NN SC MD VB Z SC SC VB PRP CD FW NN PR Z MD RB VB IN CD NN NN Z VB JJ NNP NNP SC NNP IN NNP Z
"Untuk itu , pihak -nya mengharapkan perkembangan kartu e money dapat mengubah transaksi tunai menjadi transaksi nontunai .",SC PR Z NN PRP VB NN NN FW FW MD VB NN JJ VB NN JJ Z
Strategi pengembangan keuangan mikro untuk kedua kepentingan di atas tampaknya sudah cukup jelas dan telah menjadi kesepakatan yang teruji dalam beberapa pembahasan .,NN NN NN JJ IN CD NN IN NN RB MD RB JJ CC MD VB NN SC VB IN CD NN Z
"Walau demikian , Jepang juga menilai , Indonesia perlu lebih banyak melakukan upaya-upaya serius lain -nya dalam mengembangkan iklim investasi .",SC PR Z NNP RB VB Z NNP MD RB CD VB NN JJ JJ PRP IN VB NN NN Z
"Kalau melihat pertumbuhan seperti ini , apalagi penduduk Indonesia yang mencapai 220 juta jiwa , saya tidak ragu akhir tahun kita bisa menembus cukup tinggi , bahkan Rp 100 triliun bisa ditembus dalam waktu dekat , kata -nya .",SC VB NN IN PR Z CC NN NNP SC VB CD CD NND Z PRP NEG JJ NN NN PRP MD VB RB JJ Z RB SYM CD CD MD VB IN NN JJ Z VB PRP Z
Perolehan laba-bersih tersebut melampaui angka yang diproyeksikan perseroan .,NN NN PR VB NN SC VB NN Z
"Ruang wartawan Arabiya kosong waktu bom di luar meledak , kata polisi , dan tak seorang pun cedera .",NN NN NNP JJ SC NN IN NN VB Z VB NN Z CC NEG NND RP JJ Z
"Target asumsi makro dalam APBN P 2008 adalah pertumbuhan-ekonomi sebesar 6,4 persen , dengan tingkat inflasi 6,5 persen , suku bunga SBI 3 bulan 7,5 persen , nilai-tukar Rp 9.100 per dolar AS , harga minyak-mentah Indonesia ICP 95 dolar AS per barel , lifting ICP 927 ribu barel per hari , dan volume konsumsi BBM 35,5 juta kiloliter , serta volume konversi BBM ke gas sebesar 2,0 juta kiloliter .",NN NN JJ IN NN NN CD VB NN JJ CD CD Z SC NN NN CD CD Z NN NN NNP CD NN CD CD Z NN SYM CD IN NN NNP Z NN NN NNP NNP CD NN NNP IN NND Z FW NNP CD CD NND IN NN Z CC NN NN NN CD CD NND Z CC NN NN NN IN NN JJ CD CD NND Z
"Kami optimis rupiah akan dapat mencapai angka tersebut , karena sentimen pasar masih positif terhadap mata-uang Indonesia , ucap -nya .",PRP NN NN MD MD VB NN PR Z SC NN NN MD JJ IN NN NNP Z VB PRP Z
"Laba usaha Gudang Garam per Maret 2007 tercatat sebesar Rp 703,061 miliar atau naik dibanding periode sama tahun 2006 sebesar Rp 584,087 miliar .",NN NN NNP NNP IN NNP CD VB JJ SYM CD CD CC VB VB NN JJ NN CD JJ SYM CD CD Z
"Peningkatan inflasi bulan Agustus terutama disebabkan oleh kenaikan inflasi pada kelompok harga makanan yang bergejolak dengan penyumbang terbesar minyak-goreng , telur-ayam ras , dan beras , kata -nya .",NN NN NN NNP JJ VB IN NN NN IN NN NN NN SC VB IN NN JJ NN Z NN NN Z CC NN Z VB PRP Z
Masa pernyataan efektif dari Bapepam - LK diharapkan akan keluar pada 30 Nopember 2007 dan masa penawaran akan berlangsung pada 4 - 6 Desember 2007 diikuti pencatatan di Bursa Efek Surabaya BES pada 12 Desember 2007 .,NN NN JJ IN NNP NNP NNP VB MD VB IN CD NNP CD CC NN NN MD VB IN CD Z CD NNP CD VB NN IN NNP NNP NNP NNP IN CD NNP CD Z
"Kedua lembaga yang nature -nya berbeda itu , diupayakan untuk diorganisir dan dihubungkan atas dasar semangat simbiose mutualisme , atau saling menguntungkan .",CD NN SC FW PRP VB PR Z VB IN VB CC VB IN NN NN X NN Z CC RB VB Z
Perwira Polisi Behroze Khan mengatakan pria itu diidentifikasi sebagai Kenneth Scott Andrew dari Durban .,NNP NNP NNP NNP VB NN PR VB IN NNP NNP NNP IN NNP Z
Aktif -nya investor asing membeli instrumen Bank Indonesia BI seperti surat utang negara SUN maupun Sertifikat Bank Indonesia SBI memicu rupiah bergerak naik meski kenaikan -nya tidak besar .,JJ PRP NN JJ VB NN NNP NNP NNP IN NN NN NN NNP CC NNP NNP NNP NNP VB NN VB VB SC NN PRP NEG JJ Z
Laporan itu mencatat kemungkinan konsekuensi-konsekuensi negatif atas setiap aksi-militer termasuk semakin kuat -nya rezim Iran untuk menjadi satu negara yang memiliki senjata-nuklir dan kemungkinan Iran ke luar dari Perjanjian Non Proliferasi Nuklir ( NPT ) .,NN PR VB NN NN JJ IN CD NN VB RB JJ PRP NN NNP SC VB CD NN SC VB NN CC NN NNP IN NN IN NNP NNP NNP NNP Z NNP Z Z
"Dalam konteks pembangunan generasi kedua , menggalang kerja-sama berbagai pihak stakeholders dalam masyarakat adalah hal yang sangat penting .",IN NN NN NN OD Z VB NN CD NN FW IN NN VB NN SC RB JJ Z
"Di samping itu , privatisasi dan program penyesuaian struktural merupakan ide kufur yang tegak di atas paham pemikiran konyol Adam Smith tentang laissez faire .",IN NN PR Z NN CC NN NN JJ VB NN JJ SC JJ IN NN NN NN JJ NNP NNP IN NNP NNP Z
"Sedangkan dari sisi pendanaan ditegaskan -nya , tidak masalah karena investasi yang dicadangkan untuk pembangunan dua pabrik baru sudah disiapkan sebesar 1,6 miliar dolar AS .",CC IN NN NN VB PRP Z NEG NN SC NN SC VB IN NN CD NN JJ MD VB JJ CD CD NN NNP Z
Partai sekuler Fatah pimpinan Abbas dan gerakan Hamas yang berhaluan keras sepakat pada pertemuan puncak di Mekkah pada Februari untuk membentuk pemerintah persatuan setelah perselisihan berbulan-bulan yang mengakibatkan sejumlah orang Palestina tewas .,NN JJ NNP NN NNP CC NN NNP SC VB JJ JJ IN NN NN IN NNP IN NNP SC VB NN NN SC NN CD SC VB CD NN NNP VB Z
Bush menolak upaya partai Demokrat untuk menetapkan tanggal dan mencap -nya sebagai pernyataan politik .,NNP VB NN NNP NNP SC VB NN CC VB PRP IN NN NN Z
"Sebelum -nya pemerintah melaporkan bahwa realisasi belanja negara selama semester I 2007 diperkirakan mencapai sekitar Rp 288,4 triliun atau 37,8 persen dari total belanja negara Rp 763,6 triliun .",SC PRP NN VB SC NN NN NN IN NN OD CD VB VB IN SYM CD CD CC CD CD IN NN NN NN SYM CD CD Z
"Oleh sebab itu terutama bagi pembuat RUU lembaga-keuangan mikro , tentu perlu melakukan studi yang mendalam terhadap berbagai lembaga-keuangan mikro yang telah ada .",IN SC PR JJ IN NN NNP NNP NNP Z RB MD VB NN SC VB IN CD NN JJ SC MD VB Z
"Itu berarti negara yang bersangkutan akan menyisihkan atau mengembalikan 3.645 itik impor untuk peternakan yang saat ini masih dikarantina di negara tersebut , kata kementerian pertanian .",PR VB NN SC VB MD VB CC VB CD NN NN IN NN SC NN PR MD VB IN NN PR Z VB NN NN Z
Perusahaan itu telah menunjuk ING Bank NV ING dan DBS Bank sebagai arranger dan penjamin emisi guna mendukung rencana perusahaan untuk memperoleh pendanaan melalui fasilitas pinjaman sindikasi .,NN PR MD VB NNP NNP NNP NNP CC NNP NNP IN FW CC NN NN MD VB NN NN SC VB NN IN NN NN NN Z
"Panitia kerja asumsi RAPBN 2009 DPR dan pemerintah menyepakati nilai subsidi BBM pada 2009 sebesar Rp 100,6 triliun atau turun 20 persen dari subsidi BBM dalam APBNP 2008 sebesar Rp 126,82 triliun , mengikuti penurunan harga minyak-mentah dunia .",NN NN NN NN CD NNP CC NN VB NN NN NN IN CD JJ SYM CD CD CC VB CD CD IN NN NN IN NN CD JJ SYM CD CD Z VB NN NN NN NN Z
Prajurit-prajurit Inggris itu ditahan setelah memeriksa sebuah kapal di Selat Shat al-Arab di kawasan Teluk .,NN NNP PR VB SC VB NND NN IN NNP NNP NNP IN NN NNP Z
"Dari hampir 4000 BRI Unit yang ada di seluruh pelosok Indonesia , saat ini , paling tidak , seluruh transaksi dan administrasi BRI Unit sudah menggunakan sarana komputer , server , UPS dan printer .",IN RB CD NNP NNP SC VB IN CD NN NNP Z NN PR Z RB NEG Z CD NN CC NN NNP NNP MD VB NN NN Z FW Z NNP CC FW Z
Hal tersebut menunjukkan bahwa potensi pembentukan lembaga-keuangan mikro di pedesaan sangat besar .,NN PR VB SC NN NN NN JJ IN NN RB JJ Z
"Para pelaku-pasar kini memfokuskan pada pertemuan kebijakan-moneter BOJ yang akan berlangsung pada Selasa dan Rabu di tengah perdagangan yang lamban , akibat sejumlah pasar keuangan tutup di AS dan beberapa negara Asia karena libur nasional .",DT NN NN VB IN NN NN NNP SC MD VB IN NNP CC NNP IN NN NN SC JJ Z NN CD NN NN VB IN NNP CC CD NN NNP SC VB JJ Z
"Khalilzad menolak memberikan penjelasan lebih detail mengenai hasil-hasil pertemuan itu , namun para pejabat lain -nya mengatakan , upaya-upaya tersebut dilakukan pada musim-panas , setelah insiden pengeboman rumah peribadatan kaum Syi ' ah di Samarra , menurut laporan itu .",NNP VB VB NN RB NN IN NN NN PR Z CC DT NN JJ PRP VB Z NN PR VB IN NN Z SC NN NN NN NN NN NNP NNP NNP IN NNP Z IN NN PR Z
"Dalam RUPSLB tersebut , manajemen Indofood meminta persetujuan pemegang-saham untuk mengurangi jumlah modal disetor dan ditempatkan , dari sebelum -nya Rp 944,42 miliar menjadi Rp 878,04 miliar . Jumlah modal disetor dan ditempatkan turun karena Indofood berniat melepas saham cadangan -nya treasury stock .",IN NN PR Z NN NNP VB NN NN SC VB NN NN VB CC VB Z IN SC PRP SYM CD CD VB SYM CD CD Z NN NN VB CC VB VB SC NNP VB VB NN NN PRP FW FW Z
"Clara menuturkan Salim Ivomas akan mendapatkan pinjaman sebesar Rp 1,45 triliun dari Indofood , sebesar Rp 5,71 triliun dari pinjaman bank dengan jangka waktu 1 tahun .",NNP VB NNP NNP MD VB NN JJ SYM CD CD IN NNP Z JJ SYM CD CD IN NN NN IN NN NN CD NN Z
"Sebelum -nya , pemerintah menetapkan beberapa asumsi awal RKP 2008 yaitu , pertumbuhan-ekonomi sebesar 6,8 - 7 persen , defisit anggaran 1,7 persen dari PDB , tingkat inflasi 6 persen , nilai-tukar rupiah Rp 9.300 per dolar AS , suku bunga BI BI rate sekitar 7,5 - 8 persen , dan harga minyak-mentah pada kisaran 57 dolar AS per barel dengan produksi minyak 1,034 juta barel per hari .",SC PRP Z NN VB CD NN NN NNP CD SC Z NN JJ CD Z CD CD Z NN NN CD CD IN NN Z NN NN CD CD Z NN NN SYM CD IN NN NNP Z NN NN NNP NNP FW IN CD Z CD CD Z CC NN NN IN NN CD NN NNP IN NND IN NN NN CD CD NND IN NN Z
"Menurut laporan-keuangan konsolidasi tahunan perseroan , pertumbuhan laba-bersih tersebut didukung oleh pendapatan-bersih perseroan yang meningkat dari Rp 437,64 miliar pada tahun 2005 menjadi Rp 474,78 miliar pada tahun 2006 dan dalam waktu bersamaan laba usaha -nya bertambah dari Rp 177,18 miliar menjadi Rp 209,53 miliar .",IN NN NN NN NN Z NN NN PR VB IN NN NN SC VB IN SYM CD CD IN NN CD VB SYM CD CD IN NN CD CC IN NN VB NN NN PRP VB IN SYM CD CD VB SYM CD CD Z
